tBodyAcc-std()-Y,tBodyAcc-mad()-Y,tBodyAcc-max()-Y,tBodyAcc-iqr()-Y,tGravityAcc-mean()-Z,tGravityAcc-max()-Z,tGravityAcc-min()-Z,fBodyAcc-mean()-Y,fBodyAcc-std()-Y,fBodyAcc-mad()-Y,fBodyAcc-max()-Y,fBodyAcc-bandsEnergy()-17;32,fBodyAccMag-mad(),fBodyAccMag-iqr(),angle(Z;gravityMean)
0.082236325,-0.05984234,0.65651325,-0.36883633,-0.25958826,-0.26486057,-0.25109896,0.24264968,0.012156695,0.16851714,-0.11624714,-0.43839507,0.015255862,-0.2085269,0.26236983
0.012328176,-0.10968173,0.42021995,-0.45355978,-0.27653834,-0.26508727,-0.26797185,0.10599615,-0.027045929,0.14335004,-0.23323777,-0.53711535,-0.044549273,-0.29644039,0.27497412
-0.34424039,-0.41069605,-0.062834576,-0.59545812,-0.41459246,-0.40824172,-0.39716592,-0.3595828,-0.33817861,-0.37158841,-0.33958154,-0.77900898,-0.43925574,-0.73096678,0.36834089
-0.33864847,-0.38924795,-0.062834576,-0.51198753,-0.42820127,-0.43017552,-0.41493497,-0.36237296,-0.3294357,-0.32574545,-0.36221741,-0.77548252,-0.4157344,-0.70773865,0.38013757
-0.37894793,-0.41014758,-0.15310305,-0.52222101,-0.44034311,-0.4432336,-0.41535631,-0.4169721,-0.36447365,-0.39594605,-0.39954366,-0.79896101,-0.44159804,-0.77298066,0.3894115
-0.41578092,-0.46940099,-0.15622183,-0.63709307,-0.43545486,-0.43080462,-0.41535631,-0.37434338,-0.4328517,-0.38860955,-0.48834124,-0.82519841,-0.47471666,-0.7584013,0.38736001
-0.34370447,-0.41091225,0.049561366,-0.56767457,-0.42694058,-0.43080462,-0.40687336,-0.29554254,-0.36362436,-0.38588725,-0.34854523,-0.78703175,-0.40656587,-0.68787386,0.38135153
-0.39173633,-0.46812485,0.049561366,-0.60082578,-0.42264572,-0.42140845,-0.40069283,-0.32713797,-0.4191069,-0.42742938,-0.41806689,-0.81636968,-0.49308938,-0.74614393,0.37763863
-0.38969662,-0.45807118,0.12485842,-0.59139195,-0.41797861,-0.42140845,-0.40187185,-0.32716617,-0.41610939,-0.33503011,-0.48837336,-0.81815973,-0.48613635,-0.77384558,0.37415471
-0.28883702,-0.32671154,0.12485842,-0.47186882,-0.41122783,-0.41181598,-0.40187185,-0.283034,-0.29107181,-0.29043375,-0.30354114,-0.74903726,-0.32742882,-0.6561054,0.36952567
-0.3637984,-0.41080597,-0.083560127,-0.53133124,-0.39115743,-0.3858564,-0.38134389,-0.41435887,-0.34481812,-0.40413791,-0.32963836,-0.78820331,-0.34742783,-0.68493196,0.35688777
-0.37372745,-0.43657382,0.16544188,-0.54466153,-0.36998534,-0.34146432,-0.37685807,-0.30954637,-0.40082566,-0.358227,-0.40858046,-0.80971138,-0.36218995,-0.64403933,0.33732334
-0.32453994,-0.35591456,0.13997552,-0.43724511,-0.37238247,-0.35779836,-0.37685807,-0.28339365,-0.3414026,-0.26456595,-0.51687155,-0.77862944,-0.27879577,-0.63112093,0.34259035
-0.33608887,-0.39477378,0.13997552,-0.48178859,-0.34577422,-0.34900375,-0.34454206,-0.21389553,-0.39087147,-0.25322596,-0.46573372,-0.80304714,-0.40693163,-0.70587653,0.32593998
-0.39399176,-0.44042414,-0.088867372,-0.54406204,-0.34166914,-0.34900375,-0.32034163,-0.3885618,-0.39604612,-0.44753663,-0.38047633,-0.82406538,-0.38434279,-0.73289579,0.32278742
-0.35821234,-0.41188321,-0.084392307,-0.51180801,-0.34340533,-0.35234465,-0.32034163,-0.29223016,-0.38610369,-0.2974083,-0.48786652,-0.80855876,-0.37383924,-0.65369665,0.32216045
-0.31226485,-0.37794946,-0.015104847,-0.4975419,-0.34596998,-0.3535178,-0.33121249,-0.23758431,-0.34397777,-0.21619099,-0.40608046,-0.78696252,-0.37981332,-0.6617956,0.32370113
-0.32589321,-0.38491091,0.12383917,-0.46649721,-0.32537694,-0.30662736,-0.33121249,-0.25097704,-0.35776465,-0.29391103,-0.38607523,-0.80481373,-0.42659012,-0.72804351,0.31083102
-0.33005118,-0.36773558,0.12383917,-0.41716755,-0.29680057,-0.29800332,-0.3130045,-0.22721182,-0.3751621,-0.2738492,-0.44794401,-0.81806136,-0.41506437,-0.72438032,0.29084636
-0.35922813,-0.40297044,-0.17818313,-0.52382601,-0.25001385,-0.19001971,-0.32137254,-0.3618939,-0.35809733,-0.32886625,-0.38109443,-0.79426261,-0.36740946,-0.70542887,0.25443898
-0.37135565,-0.39886853,-0.073372092,-0.45231062,-0.3163566,-0.26097734,-0.32163377,-0.29812803,-0.40260487,-0.2794153,-0.52132841,-0.8104794,-0.38834828,-0.71141074,0.30281057
-0.41658802,-0.46534732,-0.073372092,-0.5777597,-0.32197213,-0.31514361,-0.32163377,-0.35143894,-0.4442928,-0.3480539,-0.51473198,-0.84472432,-0.38943369,-0.72667058,0.30860357
-0.43838096,-0.4995364,-0.15106693,-0.61746415,-0.32149207,-0.31514361,-0.31834782,-0.40150714,-0.45352433,-0.42064654,-0.48418243,-0.84926819,-0.31978177,-0.68885302,0.30887771
-0.43339946,-0.49111876,-0.15106693,-0.60527311,-0.3158319,-0.31187968,-0.3180363,-0.40394565,-0.44536154,-0.43414996,-0.47091971,-0.84674714,-0.30824475,-0.68089972,0.30394638
-0.43200142,-0.46474842,-0.21586798,-0.5439613,-0.30903852,-0.31187968,-0.29573546,-0.38085857,-0.45340518,-0.38499304,-0.49172579,-0.85007892,-0.39495235,-0.69115871,0.2977593
-0.36521137,-0.39249236,0.1292464,-0.47289512,-0.316077,-0.32142094,-0.29573546,-0.27045425,-0.40662324,-0.32410234,-0.51960242,-0.83551989,-0.34608055,-0.65054325,0.30220148
-0.34754129,-0.38312634,0.1292464,-0.45401216,-0.31349186,-0.32344157,-0.29290311,-0.24099963,-0.3946067,-0.29417776,-0.48289075,-0.82593312,-0.37153064,-0.65432425,0.3004716
-0.95067454,-0.95306551,-0.91271481,-0.95184134,-0.31830538,-0.31333841,-0.31238192,-0.94000673,-0.95551924,-0.95145619,-0.95544096,-0.99882421,-0.7475056,-0.96210481,0.30175165
-0.97634977,-0.98035204,-0.91271481,-0.98679418,-0.33884512,-0.33009487,-0.31539815,-0.97045525,-0.9790959,-0.97349825,-0.98045565,-0.99971258,-0.95899306,-0.99832098,0.31593975
-0.99202894,-0.99261695,-0.9298788,-0.9938126,-0.34863129,-0.36266595,-0.32509902,-0.99101713,-0.99239237,-0.99222547,-0.99195632,-0.99993756,-0.96513214,-0.99905041,0.32298138
-0.99619281,-0.99683241,-0.94243197,-0.99679173,-0.35656824,-0.36555277,-0.33225466,-0.99484252,-0.99688076,-0.99553072,-0.99826694,-0.99998025,-0.96182826,-0.99895926,0.32843315
-0.9946609,-0.99521191,-0.94155518,-0.99545978,-0.36285698,-0.37529858,-0.33225466,-0.99316894,-0.99536804,-0.9933036,-0.99754884,-0.99996846,-0.98321177,-0.99961596,0.33288086
-0.99380749,-0.99500421,-0.93097701,-0.9966605,-0.36264534,-0.37590626,-0.33220024,-0.99064999,-0.99560848,-0.99333377,-0.99720118,-0.99997872,-0.97080022,-0.99930154,0.33270223
-0.99431265,-0.99543785,-0.93097701,-0.99619658,-0.35756713,-0.36881791,-0.33139665,-0.99180925,-0.99567416,-0.9930147,-0.99797067,-0.99997952,-0.97358523,-0.99940103,0.32911321
-0.9958216,-0.99630892,-0.93908401,-0.9961015,-0.35189962,-0.36764008,-0.32577501,-0.99360936,-0.99709435,-0.99580539,-0.99813292,-0.99998137,-0.9873188,-0.99976859,0.32516201
-0.99552895,-0.99670584,-0.93434747,-0.99676446,-0.34923918,-0.36584968,-0.31876977,-0.99362951,-0.99655054,-0.99445053,-0.99770137,-0.99997923,-0.99467071,-0.99990141,0.32329303
-0.99622105,-0.99757878,-0.93434747,-0.99852963,-0.34879527,-0.36584968,-0.31996249,-0.99456492,-0.99712002,-0.99561948,-0.99826818,-0.99998692,-0.9869422,-0.99976894,0.32292256
-0.99541288,-0.9958292,-0.94112744,-0.9959997,-0.35178547,-0.36591933,-0.32487173,-0.99358418,-0.99637764,-0.99466879,-0.99818588,-0.99997725,-0.98413381,-0.99968642,0.3249667
-0.96189692,-0.96259281,-0.8737539,-0.96596908,-0.42136189,-0.40914263,-0.45093457,-0.96730304,-0.95965591,-0.96518643,-0.95759141,-0.99905128,-0.7955789,-0.97712527,0.37626005
-0.99433963,-0.99529335,-0.93789163,-0.99647671,-0.39775832,-0.40914263,-0.3761524,-0.9939765,-0.99439744,-0.99398591,-0.99588217,-0.99996301,-0.9710709,-0.99935992,0.35725718
-0.99676417,-0.9973128,-0.93699066,-0.99736716,-0.40049618,-0.41171396,-0.36933289,-0.99569593,-0.99729584,-0.9965388,-0.99791763,-0.99998488,-0.98322938,-0.99968086,0.35945647
-0.99606562,-0.99654631,-0.93699066,-0.99710677,-0.40111409,-0.41720833,-0.36933289,-0.99425222,-0.99706445,-0.99545306,-0.99800389,-0.99997909,-0.99251383,-0.99988627,0.35995071
-0.99630802,-0.99645892,-0.9428766,-0.99635114,-0.40064889,-0.41707898,-0.3686061,-0.99522721,-0.99682663,-0.99551166,-0.9979818,-0.99998261,-0.99112009,-0.99986305,0.35952668
-0.99561711,-0.99585361,-0.94009784,-0.99577178,-0.40079849,-0.41707898,-0.368693,-0.99444125,-0.9961654,-0.99514961,-0.99673256,-0.99997661,-0.99097788,-0.99986283,0.35973606
-0.99460151,-0.99494067,-0.93717356,-0.99439637,-0.400631,-0.41660522,-0.368693,-0.99315832,-0.99527621,-0.99350693,-0.99661792,-0.99997634,-0.99458776,-0.99989047,0.35978311
-0.99511927,-0.99612356,-0.93717356,-0.99676294,-0.40104629,-0.41660522,-0.37191124,-0.99304233,-0.99623649,-0.99457934,-0.99749095,-0.9999822,-0.99281551,-0.99985317,0.36008128
-0.99619785,-0.99723128,-0.93894046,-0.99806089,-0.4047524,-0.41674441,-0.37747561,-0.9943475,-0.99723476,-0.99640266,-0.99815532,-0.99998439,-0.99254534,-0.99990431,0.36267361
-0.99395377,-0.99385748,-0.93652424,-0.99351369,-0.40875446,-0.42141645,-0.37777958,-0.99300694,-0.994319,-0.99386327,-0.99383105,-0.99996228,-0.98985648,-0.99983451,0.36552681
-0.99489028,-0.99539518,-0.93652424,-0.99552013,-0.40671471,-0.41803477,-0.37777958,-0.99443786,-0.99500324,-0.99447596,-0.99492572,-0.99996588,-0.98870952,-0.99982659,0.36401725
-0.98975103,-0.99374551,-0.94211615,-0.99574494,-0.40276525,-0.41802132,-0.37481856,-0.98480277,-0.9925253,-0.98903025,-0.99539575,-0.99991789,-0.98439214,-0.99960044,0.36102147
-0.96500075,-0.96906765,-0.89672799,-0.9783632,-0.10492251,-0.068218158,-0.25377906,-0.96392407,-0.965272,-0.97257624,-0.96114164,-0.99931597,-0.75860576,-0.96453408,0.15534453
-0.97481563,-0.97564494,-0.94136312,-0.97782574,-0.039981956,-0.036839177,-0.044804187,-0.97780882,-0.97345087,-0.978857,-0.96985742,-0.99959257,-0.90971314,-0.99534619,0.1112038
-0.99327972,-0.99460074,-0.93887108,-0.99560721,-0.015100446,-0.033795881,-0.013830337,-0.99224239,-0.99368011,-0.99308655,-0.99294625,-0.9999524,-0.9530863,-0.99843455,0.094250823
-0.99600179,-0.99672548,-0.93887108,-0.99712258,-0.006989346,-0.033558362,0.017547904,-0.9948571,-0.99654707,-0.99579256,-0.99628638,-0.99997922,-0.98979921,-0.9998273,0.088705624
-0.98656392,-0.9932019,-0.93222339,-0.99757452,-0.005939008,-0.03108627,0.019690128,-0.97941004,-0.99073691,-0.9863458,-0.99559373,-0.9998792,-0.97143999,-0.99870498,0.087984559
-0.9851568,-0.99192583,-0.93222339,-0.99655472,-0.003140315,-0.026542757,0.020671499,-0.97915767,-0.98833532,-0.98372088,-0.99290072,-0.99986635,-0.9715605,-0.9986447,0.086066962
-0.99522762,-0.99662117,-0.9335243,-0.99659795,-3.63e-05,-0.026122737,0.023193649,-0.99075595,-0.99852144,-0.99802005,-0.99786499,-0.99998887,-0.99254756,-0.99979914,0.083944116
-0.99719717,-0.99721747,-0.94314158,-0.99667314,0.000947753,-0.026122737,0.027265018,-0.99576411,-0.99800947,-0.99698443,-0.99879182,-0.99998633,-0.99693548,-0.99995916,0.083273994
-0.99724272,-0.9973224,-0.94515135,-0.99693921,0.000951244,-0.025807505,0.027265018,-0.99619491,-0.99778787,-0.99661613,-0.99886168,-0.99998809,-0.99591914,-0.99993017,0.083267401
-0.99320662,-0.99385262,-0.94515135,-0.99506748,0.001526214,-0.025355355,0.0273534,-0.99330592,-0.99302401,-0.99290323,-0.99301604,-0.9999474,-0.97721813,-0.99951545,0.082871465
-0.99029455,-0.99144589,-0.93506065,-0.99375824,0.002246524,-0.024155226,0.028436564,-0.991025,-0.98981648,-0.99167224,-0.98807729,-0.99991168,-0.97921083,-0.99951195,0.082374538
-0.78056903,-0.8066726,-0.55101136,-0.88696972,-0.061337425,0.24025175,-0.13107482,-0.78959257,-0.77688113,-0.79663254,-0.78191725,-0.97332545,-0.28785857,-0.71821486,0.12604557
-0.96931199,-0.96829177,-0.9348294,-0.96664989,-0.15568896,-0.15519654,-0.13107482,-0.97680557,-0.96641064,-0.97700121,-0.96305427,-0.99936202,-0.96013576,-0.99878271,0.18943553
-0.98846181,-0.98888466,-0.93205012,-0.98926434,-0.15558477,-0.17756486,-0.12787727,-0.98834698,-0.98835738,-0.98872998,-0.98690367,-0.9998896,-0.98414618,-0.99966556,0.1901114
-0.99018337,-0.99156016,-0.93205012,-0.99385032,-0.15454941,-0.17704978,-0.12694526,-0.98764724,-0.99136414,-0.98969522,-0.99193378,-0.99991796,-0.98201217,-0.99961724,0.18915304
-0.99335359,-0.99395763,-0.93949759,-0.99394167,-0.15305592,-0.17403972,-0.12539907,-0.9917296,-0.99409321,-0.9933417,-0.99458467,-0.99995675,-0.97891093,-0.99953908,0.18812828
-0.99484415,-0.9949099,-0.93949759,-0.99482893,-0.15084668,-0.17224054,-0.12454439,-0.99403777,-0.99515098,-0.99362331,-0.99694549,-0.99996805,-0.99108164,-0.9998538,0.18666949
-0.99506975,-0.99509905,-0.94409529,-0.99466253,-0.1474392,-0.16364996,-0.12154019,-0.99426075,-0.99538343,-0.99475396,-0.99625803,-0.99996911,-0.98658982,-0.99976157,0.18438559
-0.99521536,-0.99558978,-0.93958592,-0.99565839,-0.14037077,-0.15830294,-0.119668,-0.99444916,-0.99550818,-0.99532359,-0.99534061,-0.99997024,-0.98549602,-0.99972301,0.17956588
-0.99508865,-0.9958598,-0.93564627,-0.99615271,-0.1346576,-0.15647456,-0.11085447,-0.99406947,-0.99552453,-0.99438871,-0.99573958,-0.9999772,-0.98997119,-0.99979599,0.17565286
-0.99478128,-0.99587427,-0.93564627,-0.99661937,-0.13239251,-0.15408607,-0.10563105,-0.99307971,-0.99562657,-0.99411682,-0.99756026,-0.99997381,-0.98313894,-0.99969503,0.17412181
-0.99384045,-0.99438739,-0.93924881,-0.99457747,-0.13049954,-0.15351897,-0.10374637,-0.99179004,-0.99486464,-0.99377703,-0.99568959,-0.99996008,-0.98782781,-0.99974578,0.17282988
-0.79285254,-0.83839263,-0.83439008,-0.90815673,0.72416087,0.6981602,0.65056782,-0.7924532,-0.79280728,-0.82035126,-0.79343124,-0.97689165,-0.76578059,-0.9593975,-0.48682121
-0.92725632,-0.92856481,-0.86388199,-0.93121837,0.73490997,0.6981602,0.74555869,-0.94306187,-0.92150745,-0.93998484,-0.91739625,-0.99681505,-0.94027523,-0.9974973,-0.50175681
-0.97695785,-0.97735263,-0.93599447,-0.97984986,0.73027157,0.68514384,0.74555869,-0.98090238,-0.97525268,-0.97878715,-0.97295634,-0.99961852,-0.96977674,-0.99929509,-0.49707199
-0.99017048,-0.9909094,-0.93599447,-0.99037196,0.73135371,0.68660715,0.74620408,-0.99107882,-0.98961787,-0.99036197,-0.98810302,-0.99991151,-0.99369677,-0.99991109,-0.49611221
-0.99421314,-0.9949656,-0.93619459,-0.99612513,0.73293086,0.68682932,0.74697248,-0.9924223,-0.99508872,-0.99280675,-0.99736465,-0.99996414,-0.99347593,-0.9998878,-0.49799114
-0.99026492,-0.99069608,-0.93698839,-0.99077381,0.73323838,0.68682932,0.74801504,-0.99084914,-0.98985195,-0.99013654,-0.98889991,-0.99991028,-0.99614167,-0.99994337,-0.49861164
-0.99202965,-0.99379606,-0.92720936,-0.99485268,0.73200054,0.68645971,0.74708235,-0.9895651,-0.9932358,-0.99042818,-0.99606597,-0.99994329,-0.99278338,-0.9998746,-0.49722582
-0.98801337,-0.98962497,-0.92720936,-0.99077751,0.73106824,0.68491138,0.74681681,-0.985709,-0.98900749,-0.986557,-0.99014304,-0.99988705,-0.99098271,-0.99982787,-0.49609098
-0.99259049,-0.99422721,-0.93138055,-0.99637319,0.73071284,0.68411336,0.74660231,-0.98991788,-0.99395706,-0.99216713,-0.99538943,-0.99994843,-0.9953339,-0.99992829,-0.49555803
-0.99464614,-0.99555974,-0.93274795,-0.99647035,0.73073014,0.68479689,0.74660231,-0.99383004,-0.99495373,-0.99429308,-0.99528894,-0.99996814,-0.99686656,-0.99995485,-0.49532401
-0.99149305,-0.99282239,-0.93274795,-0.99443897,0.73158936,0.68548319,0.74671163,-0.99120333,-0.99148662,-0.99018503,-0.99258536,-0.99993112,-0.99585729,-0.99995081,-0.49576785
-0.94612869,-0.96192131,-0.79892298,-0.97354438,0.7966021,0.76380284,0.80127526,-0.93232969,-0.95262809,-0.93169984,-0.97480355,-0.99877788,-0.89570823,-0.99145787,-0.57193116
-0.98043123,-0.98220525,-0.91688027,-0.98612662,0.78712405,0.74513571,0.80125697,-0.98080223,-0.98009877,-0.98309848,-0.97764916,-0.9997367,-0.98751276,-0.99969447,-0.56390138
-0.989636,-0.99118792,-0.91688027,-0.99211812,0.78641593,0.73845561,0.80125697,-0.98601804,-0.99146292,-0.99169422,-0.98987409,-0.99991926,-0.98987622,-0.9998055,-0.56154361
-0.98901427,-0.99148695,-0.92468627,-0.99424185,0.78643274,0.73845561,0.80129414,-0.98633218,-0.9902468,-0.98681242,-0.99325179,-0.99990786,-0.9880714,-0.99974784,-0.56158783
-0.98842964,-0.99003115,-0.92468627,-0.99109851,0.78649089,0.73860348,0.80129414,-0.98572184,-0.98965843,-0.98702378,-0.99182472,-0.99989655,-0.98709004,-0.99978145,-0.56158519
-0.99440876,-0.99471704,-0.93823663,-0.99558323,0.78613507,0.73860348,0.79997601,-0.99310413,-0.99499275,-0.99311616,-0.99703074,-0.99996522,-0.99874196,-0.99998235,-0.56152319
-0.99532353,-0.99568598,-0.93823663,-0.99549644,0.78558787,0.73861105,0.79997601,-0.99371927,-0.99613227,-0.99467371,-0.99723487,-0.99997795,-0.99867374,-0.99998736,-0.56089208
-0.99670766,-0.99691454,-0.94055594,-0.9963396,0.78628351,0.73879837,0.79999449,-0.99517329,-0.99755549,-0.99614238,-0.99885238,-0.99998894,-0.99742751,-0.99996523,-0.56100923
-0.99533994,-0.99604166,-0.94051258,-0.9959753,0.78590784,0.73879837,0.79990552,-0.99434402,-0.99576989,-0.99414869,-0.99643893,-0.99996898,-0.99462503,-0.999914,-0.56155205
-0.99447498,-0.99487809,-0.94051258,-0.99481476,0.78629856,0.7402483,0.79990552,-0.993095,-0.99510639,-0.99300426,-0.99650821,-0.99996584,-0.99429305,-0.99991285,-0.56311636
-0.99602478,-0.99654598,-0.94219266,-0.99699612,0.78768233,0.7402771,0.80118433,-0.99454234,-0.9967912,-0.99517137,-0.99818891,-0.9999791,-0.99804874,-0.99996663,-0.56417333
-0.99596232,-0.9965308,-0.93956442,-0.99676616,0.78699735,0.7402771,0.80122431,-0.99518263,-0.99628341,-0.99504181,-0.99692645,-0.99997679,-0.99622249,-0.99994438,-0.56300319
-0.99330427,-0.99532956,-0.9195028,-0.99655143,0.78696115,0.73949387,0.80122431,-0.98881785,-0.99614899,-0.99352136,-0.99803952,-0.99997144,-0.99341214,-0.99985773,-0.56287321
-0.43416615,-0.46504129,-0.31164423,-0.532042,-0.32923317,-0.31944337,-0.32856181,-0.31239309,-0.48998044,-0.37419824,-0.62754206,-0.85195242,-0.52987705,-0.80972074,0.30972053
-0.32513204,-0.35534061,-0.025259726,-0.39908221,-0.35624418,-0.34439646,-0.3352731,-0.24405855,-0.35980246,-0.23462431,-0.43264606,-0.79904187,-0.54235906,-0.79226215,0.32761529
-0.31253066,-0.35221748,-0.025259726,-0.39681275,-0.3543337,-0.35470401,-0.3352731,-0.28472665,-0.32374116,-0.26526992,-0.37028121,-0.79415605,-0.55699961,-0.79902622,0.32570916
-0.41755998,-0.45858271,-0.23544017,-0.50727034,-0.34504788,-0.35470401,-0.3275833,-0.34399497,-0.44915354,-0.42236968,-0.46875459,-0.83865829,-0.55777439,-0.80905291,0.32044071
-0.50627382,-0.54335918,-0.31296658,-0.58991006,-0.3439022,-0.35421199,-0.32015104,-0.48773901,-0.51367905,-0.45354716,-0.59190418,-0.88472812,-0.59613799,-0.84940891,0.31953495
-0.46798539,-0.50101592,-0.31296658,-0.50321779,-0.34096334,-0.35421199,-0.32015104,-0.38130412,-0.50625261,-0.36385173,-0.64396329,-0.88338752,-0.58633754,-0.83499687,0.31774453
-0.41759891,-0.4424072,-0.31036544,-0.48822877,-0.34216993,-0.35569616,-0.3176794,-0.34066253,-0.45081067,-0.34589172,-0.57213458,-0.84763537,-0.55219217,-0.8087874,0.31931394
-0.41093743,-0.44535286,-0.28789803,-0.53909658,-0.34749086,-0.36039395,-0.31930327,-0.32361984,-0.44908168,-0.28310363,-0.64618754,-0.84105722,-0.5435373,-0.80718517,0.32265912
-0.41948145,-0.44694224,-0.28646225,-0.51109926,-0.35235313,-0.36677937,-0.32635914,-0.3395853,-0.45406022,-0.3553869,-0.63311829,-0.84272,-0.52282806,-0.80576461,0.32537439
-0.41765829,-0.44715037,-0.28646225,-0.55071224,-0.35409683,-0.36348996,-0.32635914,-0.34444486,-0.44912225,-0.31981665,-0.63992858,-0.84707645,-0.5289491,-0.77997775,0.32543689
-0.39908415,-0.43485991,-0.17101877,-0.50935744,-0.35025549,-0.36322825,-0.32546014,-0.29579757,-0.44496628,-0.32105157,-0.56360222,-0.86277404,-0.57583652,-0.79676989,0.32276604
-0.43499879,-0.49105068,-0.17101877,-0.63888453,-0.34459355,-0.3559561,-0.31644707,-0.36801806,-0.46362868,-0.32000238,-0.60687384,-0.87276399,-0.54893077,-0.80831636,0.32041996
-0.47932102,-0.52141464,-0.26874705,-0.63227321,-0.34351493,-0.3559561,-0.32103071,-0.42842364,-0.50073528,-0.35693173,-0.62702598,-0.88491564,-0.56881821,-0.83327728,0.32103279
-0.50276407,-0.52170955,-0.45622805,-0.58908817,-0.34623285,-0.35790659,-0.32103071,-0.44158416,-0.52898867,-0.41544748,-0.64832074,-0.89391619,-0.62350064,-0.8751137,0.32313062
-0.53137083,-0.56698778,-0.47577725,-0.61518728,-0.33890356,-0.34480887,-0.32053491,-0.43199379,-0.57683623,-0.47854759,-0.71802644,-0.90828681,-0.6299509,-0.86466006,0.31707673
-0.33994629,-0.37447348,-0.051365449,-0.42066854,-0.34485469,-0.33659812,-0.32105982,-0.27415406,-0.36769554,-0.29338628,-0.39253651,-0.81415941,-0.58043049,-0.82214081,0.32128185
-0.27861549,-0.32493281,-0.050385146,-0.40249413,-0.34847437,-0.35795469,-0.32105982,-0.22745608,-0.29975108,-0.22224235,-0.34000293,-0.79361545,-0.53690738,-0.77505783,0.32329361
-0.31922125,-0.35375807,-0.050385146,-0.41760919,-0.34132327,-0.3544756,-0.31765743,-0.27504949,-0.33736723,-0.30719235,-0.37411928,-0.80609994,-0.54427934,-0.75453977,0.31719814
-0.42849513,-0.44973156,-0.29977135,-0.51925481,-0.33994678,-0.3544756,-0.3145454,-0.34801309,-0.46342877,-0.4247367,-0.51276142,-0.85992441,-0.59544857,-0.8112561,0.31672043
-0.46737588,-0.51581005,-0.32882704,-0.59410873,-0.34443866,-0.35481775,-0.31654545,-0.38009104,-0.5059277,-0.41310577,-0.60384296,-0.8811794,-0.6541454,-0.87082074,0.32079738
-0.3834332,-0.4258162,-0.18559576,-0.52254519,-0.33991342,-0.3464026,-0.31654545,-0.36687373,-0.39000703,-0.34038102,-0.48495357,-0.82853538,-0.58272874,-0.84527937,0.31771882
-0.36759549,-0.39289249,-0.18559576,-0.46072993,-0.3337692,-0.3464026,-0.31403485,-0.31774335,-0.38826376,-0.34875398,-0.43158297,-0.82588137,-0.60054216,-0.84910494,0.31275719
-0.36750192,-0.39865068,-0.19091453,-0.47875471,-0.33903042,-0.34653123,-0.31478609,-0.30489497,-0.39385956,-0.37231114,-0.45757006,-0.82069708,-0.58159095,-0.79229281,0.3159506
-0.34374163,-0.38158603,-0.19091453,-0.4604158,-0.34128952,-0.35604986,-0.31478609,-0.28529761,-0.36819703,-0.23569091,-0.49903374,-0.8192264,-0.4633167,-0.70501827,0.31725992
-0.39787462,-0.43652865,-0.30969542,-0.53915084,-0.34065969,-0.35604986,-0.31266781,-0.3054099,-0.43840174,-0.33309678,-0.54633659,-0.85683299,-0.58075003,-0.7632419,0.31653829
-0.41168594,-0.45315444,-0.37730674,-0.55170261,-0.34056898,-0.35540687,-0.31266781,-0.30458923,-0.45953921,-0.38748519,-0.51640591,-0.86037048,-0.59108629,-0.83577031,0.31740338
